Time,area,rain
2023-09-08 04:02:00,Yau Tsim Mong,13 to 14
2023-09-08 04:02:00,North District,12 to 47
2023-09-08 04:02:00,Islands District,0 to 79
2023-09-08 04:02:00,Central & Western District,0 to 29
2023-09-08 04:02:00,Wan Chai,0 to 27
2023-09-08 05:02:00,Sai Kung,8 to 53
2023-09-08 05:02:00,North District,8 to 22
2023-09-08 05:02:00,Sha Tin,8 to 21
2023-09-08 05:02:00,Eastern District,55 to 85
2023-09-08 05:02:00,Kwun Tong,27 to 60
2023-09-08 05:02:00,Wong Tai Sin,26 to 33
2023-09-08 05:02:00,Yau Tsim Mong,22 to 27
2023-09-08 05:02:00,Sham Shui Po,20 to 27
2023-09-08 05:02:00,Tsuen Wan,2 to 30
2023-09-08 05:02:00,Kowloon City,18 to 34
2023-09-08 05:02:00,Kwai Tsing,18 to 28
2023-09-08 05:02:00,Southern District,15 to 86
2023-09-08 05:02:00,Tai Po,1 to 27
2023-09-08 05:02:00,Yuen Long,1 to 14
2023-09-08 05:02:00,Wan Chai,0 to 42
2023-09-08 05:02:00,Islands District,0 to 30
2023-09-08 05:02:00,Tuen Mun,0 to 3
2023-09-08 05:02:00,Central & Western District,0 to 29
2023-09-08 06:06:00,Sha Tin,8 to 25
2023-09-08 06:06:00,Southern District,7 to 87
2023-09-08 06:06:00,Yuen Long,6 to 29
2023-09-08 06:06:00,North District,4 to 14
2023-09-08 06:06:00,Sham Shui Po,35 to 41
2023-09-08 06:06:00,Islands District,3 to 85
2023-09-08 06:06:00,Tuen Mun,3 to 10
2023-09-08 06:06:00,Yau Tsim Mong,28 to 31
2023-09-08 06:06:00,Kowloon City,27 to 33
2023-09-08 06:06:00,Kwun Tong,21 to 35
2023-09-08 06:06:00,Wong Tai Sin,21 to 25
2023-09-08 06:06:00,Kwai Tsing,20 to 34
2023-09-08 06:06:00,Tsuen Wan,12 to 25
2023-09-08 06:06:00,Eastern District,10 to 63
2023-09-08 06:06:00,Tai Po,1 to 27
2023-09-08 06:06:00,Central & Western District,0 to 79
2023-09-08 06:06:00,Wan Chai,0 to 72
2023-09-08 06:06:00,Sai Kung,0 to 22
2023-09-08 07:02:00,Tsuen Wan,9 to 30
2023-09-08 07:02:00,Yuen Long,9 to 24
2023-09-08 07:02:00,Sham Shui Po,9 to 11
2023-09-08 07:02:00,Kwai Tsing,8 to 34
2023-09-08 07:02:00,Sha Tin,7 to 13
2023-09-08 07:02:00,North District,7 to 10
2023-09-08 07:02:00,Tuen Mun,6 to 34
2023-09-08 07:02:00,Islands District,3 to 81
2023-09-08 07:02:00,Yau Tsim Mong,13 to 22
2023-09-08 07:02:00,Wong Tai Sin,13 to 14
2023-09-08 07:02:00,Southern District,10 to 71
2023-09-08 07:02:00,Eastern District,10 to 34
2023-09-08 07:02:00,Kowloon City,10 to 18
2023-09-08 07:02:00,Kwun Tong,10 to 14
2023-09-08 07:02:00,Central & Western District,0 to 60
2023-09-08 07:02:00,Wan Chai,0 to 48
2023-09-08 07:02:00,Tai Po,0 to 13
2023-09-08 07:02:00,Sai Kung,0 to 12
2023-09-08 08:02:00,Yuen Long,7 to 24
2023-09-08 08:02:00,Yau Tsim Mong,60 to 73
2023-09-08 08:02:00,North District,6 to 20
2023-09-08 08:02:00,Islands District,5 to 53
2023-09-08 08:02:00,Tuen Mun,5 to 30
2023-09-08 08:02:00,Wong Tai Sin,35 to 46
2023-09-08 08:02:00,Sham Shui Po,30 to 50
2023-09-08 08:02:00,Sai Kung,3 to 21
2023-09-08 08:02:00,Kowloon City,28 to 64
2023-09-08 08:02:00,Kwai Tsing,24 to 57
2023-09-08 08:02:00,Kwun Tong,22 to 34
2023-09-08 08:02:00,Tsuen Wan,16 to 36
2023-09-08 08:02:00,Eastern District,15 to 53
2023-09-08 08:02:00,Sha Tin,14 to 36
2023-09-08 08:02:00,Southern District,12 to 91
2023-09-08 08:02:00,Tai Po,1 to 22
2023-09-08 08:02:00,Wan Chai,0 to 95
2023-09-08 08:02:00,Central & Western District,0 to 78
2023-09-08 09:02:00,Tsuen Wan,9 to 94
2023-09-08 09:02:00,Yau Tsim Mong,72 to 81
2023-09-08 09:02:00,Sham Shui Po,71 to 91
2023-09-08 09:02:00,Islands District,6 to 24
2023-09-08 09:02:00,Tuen Mun,6 to 12
2023-09-08 09:02:00,Kwai Tsing,33 to 72
2023-09-08 09:02:00,Sai Kung,3 to 18
2023-09-08 09:02:00,Wan Chai,24 to 32
2023-09-08 09:02:00,Wong Tai Sin,23 to 54
2023-09-08 09:02:00,Yuen Long,18 to 46
2023-09-08 09:02:00,Kowloon City,17 to 85
2023-09-08 09:02:00,Southern District,16 to 40
2023-09-08 09:02:00,Kwun Tong,16 to 26
2023-09-08 09:02:00,Sha Tin,14 to 98
2023-09-08 09:02:00,North District,14 to 29
2023-09-08 09:02:00,Eastern District,13 to 31
2023-09-08 09:02:00,Tai Po,0 to 58
2023-09-08 09:02:00,Central & Western District,0 to 43
2023-09-08 10:31:00,North District,8 to 51
2023-09-08 10:31:00,Yuen Long,7 to 83
2023-09-08 10:31:00,Sai Kung,7 to 36
2023-09-08 10:31:00,Tuen Mun,7 to 16
2023-09-08 10:31:00,Sham Shui Po,45 to 67
2023-09-08 10:31:00,Kwai Tsing,44 to 73
2023-09-08 10:31:00,Yau Tsim Mong,42 to 64
2023-09-08 10:31:00,Southern District,4 to 16
2023-09-08 10:31:00,Wong Tai Sin,36 to 54
2023-09-08 10:31:00,Islands District,3 to 13
2023-09-08 10:31:00,Kowloon City,27 to 63
2023-09-08 10:31:00,Kwun Tong,25 to 31
2023-09-08 10:31:00,Eastern District,20 to 46
2023-09-08 10:31:00,Wan Chai,17 to 24
2023-09-08 10:31:00,Tsuen Wan,12 to 83
2023-09-08 10:31:00,Sha Tin,12 to 81
2023-09-08 10:31:00,Tai Po,0 to 80
2023-09-08 10:31:00,Central & Western District,0 to 13
2023-09-08 11:02:00,Sham Shui Po,4 to 6
2023-09-08 11:02:00,Tsuen Wan,4 to 40
2023-09-08 11:02:00,Sha Tin,4 to 27
2023-09-08 11:02:00,Wong Tai Sin,4
2023-09-08 11:02:00,Eastern District,3 to 5
2023-09-08 11:02:00,Kowloon City,3 to 5
2023-09-08 11:02:00,Kwun Tong,3 to 4
2023-09-08 11:02:00,Yau Tsim Mong,3 to 4
2023-09-08 11:02:00,Wan Chai,3
2023-09-08 11:02:00,Yuen Long,20 to 44
2023-09-08 11:02:00,Southern District,2 to 5
2023-09-08 11:02:00,Tuen Mun,2 to 25
2023-09-08 11:02:00,Islands District,2 to 23
2023-09-08 11:02:00,Sai Kung,2 to 21
2023-09-08 11:02:00,North District,10 to 27
2023-09-08 11:02:00,Kwai Tsing,10 to 19
2023-09-08 11:02:00,Tai Po,0 to 40
2023-09-08 11:02:00,Central & Western District,0 to 4
2023-09-08 12:02:00,Eastern District,5 to 6
2023-09-08 12:02:00,Kwun Tong,5 to 6
2023-09-08 12:02:00,Wong Tai Sin,4 to 5
2023-09-08 12:02:00,Tuen Mun,4 to 12
2023-09-08 12:02:00,Sai Kung,4 to 10
2023-09-08 12:02:00,Kowloon City,4
2023-09-08 12:02:00,Wan Chai,4
2023-09-08 12:02:00,Sha Tin,3 to 4
2023-09-08 12:02:00,Yau Tsim Mong,3 to 4
2023-09-08 12:02:00,Tsuen Wan,3 to 28
2023-09-08 12:02:00,North District,3 to 15
2023-09-08 12:02:00,Yuen Long,3 to 14
2023-09-08 12:02:00,Kwai Tsing,3 to 13
2023-09-08 12:02:00,Sham Shui Po,3
2023-09-08 12:02:00,Southern District,2 to 5
2023-09-08 12:02:00,Islands District,1 to 9
2023-09-08 12:02:00,Central & Western District,0 to 4
2023-09-08 12:02:00,Tai Po,0 to 16
2023-09-08 13:02:00,Sham Shui Po,4
2023-09-08 13:02:00,Sha Tin,3 to 5
2023-09-08 13:02:00,Kowloon City,3 to 4
2023-09-08 13:02:00,Kwun Tong,3 to 4
2023-09-08 13:02:00,Sai Kung,3 to 4
2023-09-08 13:02:00,Wan Chai,3 to 4
2023-09-08 13:02:00,Wong Tai Sin,3 to 4
2023-09-08 13:02:00,Yau Tsim Mong,3 to 4
2023-09-08 13:02:00,Eastern District,3
2023-09-08 13:02:00,Kwai Tsing,2 to 3
2023-09-08 13:02:00,North District,1 to 5
2023-09-08 13:02:00,Islands District,1 to 4
2023-09-08 13:02:00,Tuen Mun,1 to 4
2023-09-08 13:02:00,Tsuen Wan,1 to 10
2023-09-08 13:02:00,Central & Western District,0 to 5
2023-09-08 13:02:00,Tai Po,0 to 5
2023-09-08 13:02:00,Southern District,0 to 3
2023-09-08 13:02:00,Yuen Long,0 to 2
2023-09-08 14:02:00,Kwai Tsing,2 to 3
2023-09-08 14:02:00,Sham Shui Po,2 to 3
2023-09-08 14:02:00,Tsuen Wan,2 to 3
2023-09-08 14:02:00,Wong Tai Sin,2 to 3
2023-09-08 14:02:00,Kowloon City,2
2023-09-08 14:02:00,Sha Tin,2
2023-09-08 14:02:00,Yau Tsim Mong,2
2023-09-08 14:02:00,Tuen Mun,1 to 4
2023-09-08 14:02:00,Yuen Long,1 to 3
2023-09-08 14:02:00,Eastern District,1 to 2
2023-09-08 14:02:00,Kwun Tong,1 to 2
2023-09-08 14:02:00,North District,1 to 2
2023-09-08 14:02:00,Sai Kung,1 to 2
2023-09-08 14:02:00,Tai Po,1 to 2
2023-09-08 14:02:00,Wan Chai,1
2023-09-08 14:02:00,Central & Western District,0 to 2
2023-09-08 14:02:00,Islands District,0 to 2
2023-09-08 14:02:00,Southern District,0 to 1
2023-09-08 15:41:00,Tuen Mun,2 to 3
2023-09-08 15:41:00,Sham Shui Po,2
2023-09-08 15:41:00,Southern District,1 to 3
2023-09-08 15:41:00,Yuen Long,1 to 3
2023-09-08 15:41:00,Eastern District,1 to 2
2023-09-08 15:41:00,Kowloon City,1 to 2
2023-09-08 15:41:00,Kwai Tsing,1 to 2
2023-09-08 15:41:00,Kwun Tong,1 to 2
2023-09-08 15:41:00,North District,1 to 2
2023-09-08 15:41:00,Sha Tin,1 to 2
2023-09-08 15:41:00,Tsuen Wan,1 to 2
2023-09-08 15:41:00,Wan Chai,1 to 2
2023-09-08 15:41:00,Wong Tai Sin,1
2023-09-08 15:41:00,Yau Tsim Mong,1
2023-09-08 15:41:00,Central & Western District,0 to 2
2023-09-08 15:41:00,Islands District,0 to 2
2023-09-08 15:41:00,Tai Po,0 to 2
2023-09-08 15:41:00,Sai Kung,0 to 1
2023-09-08 16:46:00,Central & Western District,0 to 1
2023-09-08 16:46:00,Eastern District,0 to 1
2023-09-08 16:46:00,Islands District,0 to 1
2023-09-08 16:46:00,Kwai Tsing,0 to 1
2023-09-08 16:46:00,North District,0 to 1
2023-09-08 16:46:00,Southern District,0 to 1
2023-09-08 16:46:00,Tuen Mun,0 to 1
2023-09-08 16:46:00,Wan Chai,0 to 1
2023-09-08 16:46:00,Wong Tai Sin,0 to 1
2023-09-08 16:46:00,Yuen Long,0 to 1
2023-09-08 17:02:00,Tai Po,0 to 1
2023-09-08 18:46:00,Tai Po,0 to 1
2023-09-09 06:02:00,Southern District,1 to 4
2023-09-09 06:02:00,Central & Western District,0 to 5
2023-09-09 06:02:00,Islands District,0 to 4
2023-09-09 06:02:00,Kwai Tsing,0 to 2
2023-09-09 06:02:00,Wan Chai,0 to 2
2023-09-09 06:02:00,Eastern District,0 to 1
2023-09-09 07:02:00,Kwai Tsing,2 to 4
2023-09-09 07:02:00,Wan Chai,2 to 3
2023-09-09 07:02:00,Yau Tsim Mong,2 to 3
2023-09-09 07:02:00,Sham Shui Po,2
2023-09-09 07:02:00,Southern District,1 to 4
2023-09-09 07:02:00,Tsuen Wan,1 to 3
2023-09-09 07:02:00,Kowloon City,0 to 3
2023-09-09 07:02:00,Central & Western District,0 to 2
2023-09-09 07:02:00,Eastern District,0 to 2
2023-09-09 07:02:00,Islands District,0 to 15
2023-09-09 07:02:00,Sha Tin,0 to 1
2023-09-09 07:02:00,Tuen Mun,0 to 1
2023-09-09 08:02:00,Wan Chai,1
2023-09-09 08:02:00,Central & Western District,0 to 4
2023-09-09 08:02:00,Islands District,0 to 24
2023-09-09 08:02:00,Southern District,0 to 2
2023-09-09 08:02:00,Eastern District,0 to 1
2023-09-09 08:02:00,Kowloon City,0 to 1
2023-09-09 08:02:00,Yau Tsim Mong,0 to 1
2023-09-09 09:51:00,Islands District,0 to 2
2023-09-09 10:02:00,Sai Kung,0 to 2
2023-09-09 10:02:00,Sha Tin,0 to 2
2023-09-09 10:02:00,Central & Western District,0 to 1
2023-09-09 10:02:00,Eastern District,0 to 1
2023-09-09 10:02:00,Islands District,0 to 1
2023-09-09 10:02:00,Kwun Tong,0 to 1
2023-09-09 10:02:00,Tai Po,0 to 1
2023-09-09 10:02:00,Tsuen Wan,0 to 1
2023-09-09 10:02:00,Tuen Mun,0 to 1
2023-09-09 10:02:00,Wong Tai Sin,0 to 1
2023-09-09 11:02:00,Kwun Tong,1 to 4
2023-09-09 11:02:00,Sai Kung,0 to 5
2023-09-09 11:02:00,Wong Tai Sin,0 to 3
2023-09-09 11:02:00,Eastern District,0 to 2
2023-09-09 11:02:00,Tai Po,0 to 2
2023-09-09 11:02:00,Kowloon City,0 to 1
2023-09-09 11:02:00,Kwai Tsing,0 to 1
2023-09-09 11:02:00,Sha Tin,0 to 1
2023-09-09 12:02:00,Tai Po,0 to 7
2023-09-09 12:02:00,Sai Kung,0 to 4
2023-09-09 12:02:00,Islands District,0 to 2
2023-09-09 12:02:00,North District,0 to 2
2023-09-09 12:02:00,Eastern District,0 to 1
2023-09-09 13:51:00,Eastern District,2 to 3
2023-09-09 13:51:00,Kwun Tong,2
2023-09-09 13:51:00,Kowloon City,1 to 2
2023-09-09 13:51:00,Kwai Tsing,1 to 2
2023-09-09 13:51:00,Sham Shui Po,1 to 2
2023-09-09 13:51:00,Wong Tai Sin,1 to 2
2023-09-09 13:51:00,Southern District,1
2023-09-09 13:51:00,Wan Chai,1
2023-09-09 13:51:00,Yau Tsim Mong,1
2023-09-09 13:51:00,Central & Western District,0 to 2
2023-09-09 13:51:00,Islands District,0 to 2
2023-09-09 13:51:00,Sai Kung,0 to 2
2023-09-09 13:51:00,Tai Po,0 to 2
2023-09-09 13:51:00,Tsuen Wan,0 to 2
2023-09-09 13:51:00,Sha Tin,0 to 1
2023-09-09 14:02:00,Eastern District,1 to 2
2023-09-09 14:02:00,Kowloon City,1
2023-09-09 14:02:00,Kwun Tong,1
2023-09-09 14:02:00,Sha Tin,1
2023-09-09 14:02:00,Wong Tai Sin,1
2023-09-09 14:02:00,Islands District,0 to 7
2023-09-09 14:02:00,Central & Western District,0 to 1
2023-09-09 14:02:00,Kwai Tsing,0 to 1
2023-09-09 14:02:00,North District,0 to 1
2023-09-09 14:02:00,Sai Kung,0 to 1
2023-09-09 14:02:00,Southern District,0 to 1
2023-09-09 14:02:00,Tai Po,0 to 1
2023-09-09 14:02:00,Tsuen Wan,0 to 1
2023-09-09 14:02:00,Tuen Mun,0 to 1
2023-09-09 14:02:00,Wan Chai,0 to 1
2023-09-09 14:02:00,Yau Tsim Mong,0 to 1
2023-09-09 15:16:00,Tuen Mun,5 to 20
2023-09-09 15:16:00,Wong Tai Sin,3 to 5
2023-09-09 15:16:00,Eastern District,2 to 7
2023-09-09 15:16:00,Southern District,2 to 6
2023-09-09 15:16:00,Kwun Tong,2 to 4
2023-09-09 15:16:00,Wan Chai,2 to 4
2023-09-09 15:16:00,Islands District,2 to 33
2023-09-09 15:16:00,Sha Tin,1 to 5
2023-09-09 15:16:00,Kowloon City,1 to 4
2023-09-09 15:16:00,Sham Shui Po,1
2023-09-09 15:16:00,Sai Kung,0 to 7
2023-09-09 15:16:00,Yuen Long,0 to 5
2023-09-09 15:16:00,Central & Western District,0 to 4
2023-09-09 15:16:00,Tai Po,0 to 4
2023-09-09 15:16:00,Tsuen Wan,0 to 3
2023-09-09 15:16:00,Kwai Tsing,0 to 1
2023-09-09 15:16:00,North District,0 to 1
2023-09-09 15:16:00,Yau Tsim Mong,0 to 1
2023-09-09 16:02:00,Tuen Mun,1 to 4
2023-09-09 16:02:00,North District,0 to 5
2023-09-09 16:02:00,Sai Kung,0 to 3
2023-09-09 16:02:00,Tai Po,0 to 3
2023-09-09 16:02:00,Yuen Long,0 to 10
2023-09-09 16:02:00,Eastern District,0 to 1
2023-09-09 16:02:00,Islands District,0 to 1
2023-09-09 16:02:00,Kwun Tong,0 to 1
2023-09-09 16:02:00,Sha Tin,0 to 1
2023-09-09 16:02:00,Tsuen Wan,0 to 1
2023-09-09 17:02:00,Sai Kung,0 to 1
2023-09-09 18:02:00,Islands District,0 to 1
2023-09-09 23:02:00,Tai Po,0 to 1
2023-09-10 03:02:00,Tai Po,0 to 1
2023-09-10 04:02:00,Kwun Tong,2 to 5
2023-09-10 04:02:00,Eastern District,1 to 3
2023-09-10 04:02:00,Wong Tai Sin,1 to 3
2023-09-10 04:02:00,Islands District,0 to 5
2023-09-10 04:02:00,Sai Kung,0 to 4
2023-09-10 04:02:00,Tuen Mun,0 to 3
2023-09-10 04:02:00,Kowloon City,0 to 2
2023-09-10 04:02:00,Sha Tin,0 to 1
2023-09-10 04:02:00,Southern District,0 to 1
2023-09-10 04:02:00,Tai Po,0 to 1
2023-09-10 04:02:00,Tsuen Wan,0 to 1
2023-09-10 04:02:00,Yau Tsim Mong,0 to 1
2023-09-10 04:02:00,Yuen Long,0 to 1
2023-09-10 05:16:00,Tai Po,0 to 4
2023-09-10 05:16:00,North District,0 to 3
2023-09-10 05:16:00,Sha Tin,0 to 3
2023-09-10 05:16:00,Tsuen Wan,0 to 2
2023-09-10 05:16:00,Kwai Tsing,0 to 1
2023-09-10 05:16:00,Sai Kung,0 to 1
2023-09-10 05:16:00,Sham Shui Po,0 to 1
2023-09-10 06:27:00,Islands District,0 to 1
2023-09-10 06:27:00,North District,0 to 1
2023-09-10 06:27:00,Sai Kung,0 to 1
2023-09-10 06:27:00,Tsuen Wan,0 to 1
2023-09-10 07:02:00,Yau Tsim Mong,8 to 9
2023-09-10 07:02:00,Southern District,8 to 19
2023-09-10 07:02:00,Eastern District,8 to 14
2023-09-10 07:02:00,Wan Chai,7 to 9
2023-09-10 07:02:00,Sham Shui Po,6 to 8
2023-09-10 07:02:00,Kwai Tsing,5 to 6
2023-09-10 07:02:00,Kwun Tong,5 to 10
2023-09-10 07:02:00,Wong Tai Sin,4 to 9
2023-09-10 07:02:00,Kowloon City,4 to 8
2023-09-10 07:02:00,Islands District,3 to 29
2023-09-10 07:02:00,Sha Tin,1 to 7
2023-09-10 07:02:00,Tsuen Wan,1 to 5
2023-09-10 07:02:00,Sai Kung,0 to 8
2023-09-10 07:02:00,Central & Western District,0 to 22
2023-09-10 07:02:00,Tuen Mun,0 to 2
2023-09-10 07:02:00,Tai Po,0 to 1
2023-09-10 08:56:00,Tsuen Wan,8 to 30
2023-09-10 08:56:00,Tuen Mun,8 to 17
2023-09-10 08:56:00,Islands District,6 to 41
2023-09-10 08:56:00,Yuen Long,4 to 19
2023-09-10 08:56:00,North District,4 to 12
2023-09-10 08:56:00,Eastern District,31 to 57
2023-09-10 08:56:00,Kwun Tong,24 to 38
2023-09-10 08:56:00,Kowloon City,24 to 30
2023-09-10 08:56:00,Sham Shui Po,22 to 26
2023-09-10 08:56:00,Wan Chai,19 to 28
2023-09-10 08:56:00,Yau Tsim Mong,19 to 23
2023-09-10 08:56:00,Wong Tai Sin,18 to 25
2023-09-10 08:56:00,Southern District,16 to 51
2023-09-10 08:56:00,Kwai Tsing,16 to 29
2023-09-10 08:56:00,Sai Kung,13 to 45
2023-09-10 08:56:00,Sha Tin,12 to 25
2023-09-10 08:56:00,Tai Po,0 to 25
2023-09-10 08:56:00,Central & Western District,0 to 21
2023-09-10 09:31:00,Eastern District,7 to 17
2023-09-10 09:31:00,Southern District,6 to 14
2023-09-10 09:31:00,Sai Kung,5 to 30
2023-09-10 09:31:00,Kwai Tsing,5 to 14
2023-09-10 09:31:00,Tuen Mun,3 to 5
2023-09-10 09:31:00,Yuen Long,3 to 13
2023-09-10 09:31:00,Tsuen Wan,3 to 12
2023-09-10 09:31:00,Yau Tsim Mong,23 to 33
2023-09-10 09:31:00,Wan Chai,17 to 25
2023-09-10 09:31:00,Wong Tai Sin,16 to 27
2023-09-10 09:31:00,Kowloon City,15 to 31
2023-09-10 09:31:00,Sha Tin,14 to 32
2023-09-10 09:31:00,Sham Shui Po,14 to 28
2023-09-10 09:31:00,Kwun Tong,12 to 18
2023-09-10 09:31:00,North District,11 to 24
2023-09-10 09:31:00,Islands District,1 to 5
2023-09-10 09:31:00,Tai Po,0 to 36
2023-09-10 09:31:00,Central & Western District,0 to 20
2023-09-10 10:56:00,Wan Chai,3
2023-09-10 10:56:00,Eastern District,2 to 3
2023-09-10 10:56:00,Southern District,2 to 3
2023-09-10 10:56:00,Yau Tsim Mong,2
2023-09-10 10:56:00,Tsuen Wan,1 to 9
2023-09-10 10:56:00,North District,1 to 5
2023-09-10 10:56:00,Kowloon City,1 to 2
2023-09-10 10:56:00,Kwai Tsing,1 to 2
2023-09-10 10:56:00,Kwun Tong,1 to 2
2023-09-10 10:56:00,Sha Tin,1 to 2
2023-09-10 10:56:00,Sham Shui Po,1 to 2
2023-09-10 10:56:00,Wong Tai Sin,1
2023-09-10 10:56:00,Central & Western District,0 to 3
2023-09-10 10:56:00,Tai Po,0 to 3
2023-09-10 10:56:00,Islands District,0 to 2
2023-09-10 10:56:00,Sai Kung,0 to 2
2023-09-10 10:56:00,Yuen Long,0 to 2
2023-09-10 10:56:00,Tuen Mun,0 to 1
2023-09-10 11:02:00,Tsuen Wan,0 to 7
2023-09-10 11:02:00,Central & Western District,0 to 1
2023-09-10 11:02:00,Eastern District,0 to 1
2023-09-10 11:02:00,Islands District,0 to 1
2023-09-10 11:02:00,Kwai Tsing,0 to 1
2023-09-10 11:02:00,Sai Kung,0 to 1
2023-09-10 11:02:00,Southern District,0 to 1
2023-09-10 11:02:00,Tuen Mun,0 to 1
2023-09-10 11:02:00,Wan Chai,0 to 1
2023-09-10 12:26:00,Tsuen Wan,0 to 5
2023-09-10 12:26:00,Central & Western District,0 to 1
2023-09-10 12:26:00,Eastern District,0 to 1
2023-09-10 12:26:00,Islands District,0 to 1
2023-09-10 12:26:00,Southern District,0 to 1
2023-09-10 12:26:00,Tai Po,0 to 1
2023-09-10 12:26:00,Tuen Mun,0 to 1
2023-09-10 12:26:00,Wan Chai,0 to 1
2023-09-10 13:02:00,Southern District,1 to 5
2023-09-10 13:02:00,Islands District,1 to 24
2023-09-10 13:02:00,Wan Chai,1 to 2
2023-09-10 13:02:00,Central & Western District,0 to 5
2023-09-10 13:02:00,Tsuen Wan,0 to 3
2023-09-10 13:02:00,Eastern District,0 to 1
2023-09-10 13:02:00,Kwai Tsing,0 to 1
2023-09-10 13:02:00,Sai Kung,0 to 1
2023-09-10 13:02:00,Tuen Mun,0 to 1
2023-09-10 13:02:00,Yau Tsim Mong,0 to 1
2023-09-10 14:31:00,Eastern District,8 to 11
2023-09-10 14:31:00,Islands District,7 to 29
2023-09-10 14:31:00,Wong Tai Sin,6 to 7
2023-09-10 14:31:00,Kwun Tong,6 to 12
2023-09-10 14:31:00,Wan Chai,6 to 10
2023-09-10 14:31:00,Yau Tsim Mong,5 to 7
2023-09-10 14:31:00,Southern District,5 to 11
2023-09-10 14:31:00,Kowloon City,4 to 7
2023-09-10 14:31:00,Sai Kung,4 to 16
2023-09-10 14:31:00,Sha Tin,3 to 4
2023-09-10 14:31:00,Sham Shui Po,2 to 3
2023-09-10 14:31:00,Tuen Mun,2 to 25
2023-09-10 14:31:00,Tsuen Wan,1 to 8
2023-09-10 14:31:00,Kwai Tsing,1 to 3
2023-09-10 14:31:00,Central & Western District,0 to 8
2023-09-10 14:31:00,Tai Po,0 to 4
2023-09-10 14:31:00,Yuen Long,0 to 1
2023-09-10 15:02:00,Kwun Tong,4 to 5
2023-09-10 15:02:00,Tuen Mun,3 to 16
2023-09-10 15:02:00,Yuen Long,3 to 10
2023-09-10 15:02:00,Wong Tai Sin,2 to 5
2023-09-10 15:02:00,Sai Kung,1 to 9
2023-09-10 15:02:00,Kwai Tsing,1 to 8
2023-09-10 15:02:00,Sha Tin,1 to 6
2023-09-10 15:02:00,Eastern District,1 to 5
2023-09-10 15:02:00,Southern District,1 to 4
2023-09-10 15:02:00,Kowloon City,1 to 2
2023-09-10 15:02:00,Tsuen Wan,1 to 14
2023-09-10 15:02:00,North District,1 to 12
2023-09-10 15:02:00,Islands District,0 to 3
2023-09-10 15:02:00,Tai Po,0 to 18
2023-09-10 15:02:00,Central & Western District,0 to 1
2023-09-10 15:02:00,Sham Shui Po,0 to 1
2023-09-10 15:02:00,Wan Chai,0 to 1
2023-09-10 16:02:00,Tai Po,0 to 7
2023-09-10 16:02:00,North District,0 to 19
2023-09-10 16:02:00,Islands District,0 to 1
2023-09-10 16:02:00,Tuen Mun,0 to 1
2023-09-10 20:02:00,Islands District,0 to 1
2023-09-10 22:02:00,North District,0 to 1
2023-09-11 03:02:00,Sai Kung,0 to 2
2023-09-11 03:02:00,Sha Tin,0 to 1
2023-09-11 03:02:00,Wong Tai Sin,0 to 1
2023-09-11 04:02:00,Eastern District,0 to 2
2023-09-11 04:02:00,Tai Po,0 to 2
2023-09-11 04:02:00,Sai Kung,0 to 1
2023-09-11 04:02:00,Sha Tin,0 to 1
2023-09-11 04:02:00,Southern District,0 to 1
2023-09-11 05:02:00,Kowloon City,1 to 4
2023-09-11 05:02:00,Wong Tai Sin,1 to 3
2023-09-11 05:02:00,Kwun Tong,1 to 2
2023-09-11 05:02:00,Eastern District,0 to 5
2023-09-11 05:02:00,Sha Tin,0 to 3
2023-09-11 05:02:00,Islands District,0 to 2
2023-09-11 05:02:00,Southern District,0 to 2
2023-09-11 05:02:00,North District,0 to 1
2023-09-11 05:02:00,Sai Kung,0 to 1
2023-09-11 05:02:00,Tai Po,0 to 1
2023-09-11 06:02:00,Wan Chai,1 to 2
2023-09-11 06:02:00,Yau Tsim Mong,1 to 2
2023-09-11 06:02:00,Kowloon City,0 to 8
2023-09-11 06:02:00,Sha Tin,0 to 7
2023-09-11 06:02:00,Tai Po,0 to 3
2023-09-11 06:02:00,Islands District,0 to 2
2023-09-11 06:02:00,Sai Kung,0 to 2
2023-09-11 06:02:00,Wong Tai Sin,0 to 2
2023-09-11 06:02:00,Central & Western District,0 to 1
2023-09-11 06:02:00,Eastern District,0 to 1
2023-09-11 06:02:00,North District,0 to 1
2023-09-11 06:02:00,Sham Shui Po,0 to 1
2023-09-11 07:56:00,North District,0 to 6
2023-09-11 07:56:00,Tai Po,0 to 3
2023-09-11 07:56:00,Sai Kung,0 to 1
2023-09-11 07:56:00,Sha Tin,0 to 1
2023-09-11 08:16:00,Eastern District,0 to 5
2023-09-11 08:16:00,Tai Po,0 to 4
2023-09-11 08:16:00,Sai Kung,0 to 10
2023-09-11 08:16:00,Kwun Tong,0 to 1
2023-09-11 08:16:00,Sha Tin,0 to 1
2023-09-11 08:16:00,Southern District,0 to 1
2023-09-11 10:02:00,Kwun Tong,12 to 46
2023-09-11 10:02:00,Tai Po,0 to 41
2023-09-11 10:02:00,North District,0 to 4
2023-09-11 10:02:00,Wong Tai Sin,0 to 3
2023-09-11 10:02:00,Eastern District,0 to 2
2023-09-11 10:02:00,Sai Kung,0 to 100
2023-09-11 10:46:00,Kwun Tong,12 to 46
2023-09-11 10:46:00,Tai Po,0 to 41
2023-09-11 10:46:00,North District,0 to 4
2023-09-11 10:46:00,Wong Tai Sin,0 to 3
2023-09-11 10:46:00,Eastern District,0 to 2
2023-09-11 10:46:00,Sai Kung,0 to 100
